dataset,size,epoch,lr,momentum,bacth,weightDecay,testError,testLoss,trainTime,testTime,stdTestError,stdTestLoss,stdTrainTime,stdTestTime
mnist,0.5,8,0.001,0.9,256,0.0001,0.8865,2.2962977649688723,42.4859414100647,0.9057056903839111,0,0,0,0
mnist,0.5,8,0.001,0.9,512,0.0,0.899,2.30088528137207,56.577890157699585,1.1380174160003662,0,0,0,0
mnist,0.5,8,0.001,0.9,512,0.01,0.899,2.301286354827881,56.652897357940674,1.059321403503418,0,0,0,0
mnist,0.5,8,0.001,0.9,512,0.001,0.899,2.300933662414551,59.4600727558136,1.1090877056121826,0,0,0,0
mnist,0.5,8,0.001,0.9,512,0.0001,0.899,2.30089020690918,56.17009973526001,1.179936408996582,0,0,0,0
mnist,0.5,8,0.001,0.95,64,0.0,0.0274,0.0863992395453155,58.52504777908325,1.0641686916351318,0,0,0,0
mnist,0.5,8,0.001,0.95,64,0.01,0.0388,0.12635611833781005,56.117231130599976,1.0567958354949951,0,0,0,0
mnist,0.5,8,0.001,0.95,64,0.001,0.0282,0.08897913893051446,57.18840479850769,1.048743486404419,0,0,0,0
mnist,0.5,8,0.001,0.95,64,0.0001,0.0278,0.08794044537814334,55.341392278671265,1.0200603008270264,0,0,0,0
mnist,0.5,8,0.001,0.95,128,0.0,0.0462,0.15569544646143912,49.575568199157715,0.9846620559692383,0,0,0,0
mnist,0.5,8,0.001,0.95,128,0.01,0.0636,0.21319757657051086,46.234058141708374,0.8782331943511963,0,0,0,0
mnist,0.5,8,0.001,0.95,128,0.001,0.0478,0.15997493329644202,39.30939531326294,0.8930661678314209,0,0,0,0
mnist,0.5,8,0.001,0.95,128,0.0001,0.0464,0.15707089285850526,44.98274636268616,0.9244630336761475,0,0,0,0
mnist,0.5,8,0.001,0.95,256,0.0,0.1179,0.40594224886894226,48.060434341430664,0.8433570861816406,0,0,0,0
mnist,0.5,8,0.001,0.95,256,0.01,0.8793,2.288445198059082,51.411925077438354,1.0017166137695312,0,0,0,0
mnist,0.5,8,0.001,0.95,256,0.001,0.1288,0.43389566547870634,49.31057047843933,0.9482877254486084,0,0,0,0
mnist,0.5,8,0.001,0.95,256,0.0001,0.1179,0.4064389769077301,43.46857714653015,0.9547214508056641,0,0,0,0
mnist,0.5,8,0.001,0.95,512,0.0,0.8865,2.297388068771362,61.96188282966614,1.1294054985046387,0,0,0,0
mnist,0.5,8,0.001,0.95,512,0.01,0.8865,2.2997742065429687,57.9039580821991,1.0692241191864014,0,0,0,0
mnist,0.5,8,0.001,0.95,512,0.001,0.8865,2.297740812301636,53.21844696998596,1.0516021251678467,0,0,0,0
mnist,0.5,8,0.001,0.95,512,0.0001,0.8865,2.2974243587493897,56.55394124984741,1.182309865951538,0,0,0,0
mnist,0.5,8,0.001,0.99,64,0.0,0.0183,0.0702388249160722,55.55267810821533,1.010998010635376,0,0,0,0
mnist,0.5,8,0.001,0.99,64,0.01,0.0279,0.08213063218817115,47.8579306602478,1.0651719570159912,0,0,0,0
mnist,0.5,8,0.001,0.99,64,0.001,0.0221,0.07044629678009078,55.36836242675781,1.0385041236877441,0,0,0,0
mnist,0.5,8,0.001,0.99,64,0.0001,0.0154,0.05459230971538637,46.582563400268555,0.9854373931884766,0,0,0,0
mnist,0.5,8,0.001,0.99,128,0.0,0.0186,0.062226232772273946,43.446730852127075,0.8927309513092041,0,0,0,0
mnist,0.5,8,0.001,0.99,128,0.01,0.0298,0.10185658043622971,50.525840520858765,0.973320484161377,0,0,0,0
mnist,0.5,8,0.001,0.99,128,0.001,0.0212,0.0685838921948336,49.70232558250427,0.9581851959228516,0,0,0,0
mnist,0.5,8,0.001,0.99,128,0.0001,0.0189,0.061508969494607296,50.956542015075684,0.9019510746002197,0,0,0,0
mnist,0.5,8,0.001,0.99,256,0.0,0.0351,0.1150720414340496,49.02728462219238,0.9334867000579834,0,0,0,0
mnist,0.5,8,0.001,0.99,256,0.01,0.0644,0.2058783766269684,49.24594449996948,0.9657349586486816,0,0,0,0
mnist,0.5,8,0.001,0.99,256,0.001,0.0369,0.12144750687777996,47.028053283691406,0.96173095703125,0,0,0,0
mnist,0.5,8,0.001,0.99,256,0.0001,0.0343,0.11208775142729283,44.572484493255615,0.9193713665008545,0,0,0,0
mnist,0.5,8,0.001,0.99,512,0.0,0.199,0.6273483037948608,55.80376076698303,1.1364293098449707,0,0,0,0
mnist,0.5,8,0.001,0.99,512,0.01,0.7068,2.2642322612762453,57.6427743434906,1.062530517578125,0,0,0,0
mnist,0.5,8,0.001,0.99,512,0.001,0.1648,0.5382839468955993,59.46974563598633,1.1691699028015137,0,0,0,0
mnist,0.5,8,0.001,0.99,512,0.0001,0.1806,0.6127346286773682,55.33241128921509,1.1144280433654785,0,0,0,0
mnist,0.5,8,0.0001,0.0,64,0.0,0.899,2.303871993637085,54.31932735443115,1.0230281352996826,0,0,0,0
mnist,0.5,8,0.0001,0.0,64,0.01,0.899,2.3038664085388185,43.676817417144775,0.9837751388549805,0,0,0,0
mnist,0.5,8,0.0001,0.0,64,0.001,0.899,2.3038714576721193,49.910067319869995,1.0350432395935059,0,0,0,0
mnist,0.5,8,0.0001,0.0,64,0.0001,0.899,2.303871911239624,57.00423717498779,1.0157907009124756,0,0,0,0
mnist,0.5,8,0.0001,0.0,128,0.0,0.899,2.3040650539398193,48.43891501426697,0.9510922431945801,0,0,0,0
mnist,0.5,8,0.0001,0.0,128,0.01,0.899,2.3040611991882325,49.76853823661804,0.9802529811859131,0,0,0,0
mnist,0.5,8,0.0001,0.0,128,0.001,0.899,2.3040646617889404,50.25757813453674,0.9443149566650391,0,0,0,0
mnist,0.5,8,0.0001,0.0,128,0.0001,0.899,2.304065005111694,49.530800580978394,0.9684953689575195,0,0,0,0
mnist,0.5,8,0.0001,0.0,256,0.0,0.899,2.3041688877105715,45.04748201370239,0.9567193984985352,0,0,0,0
mnist,0.5,8,0.0001,0.0,256,0.01,0.899,2.304166640853882,44.7694616317749,0.9053432941436768,0,0,0,0
mnist,0.5,8,0.0001,0.0,256,0.001,0.899,2.304168618392944,48.86658549308777,0.9843730926513672,0,0,0,0
mnist,0.5,8,0.0001,0.0,256,0.0001,0.899,2.3041688690185547,49.65726923942566,0.9609994888305664,0,0,0,0
mnist,0.5,8,0.0001,0.0,512,0.0,0.899,2.3042227928161623,54.98019337654114,1.0406112670898438,0,0,0,0
mnist,0.5,8,0.0001,0.0,512,0.01,0.899,2.3042216007232668,59.12414073944092,1.1475465297698975,0,0,0,0
mnist,0.5,8,0.0001,0.0,512,0.001,0.899,2.304222639846802,56.3340277671814,1.1339638233184814,0,0,0,0
mnist,0.5,8,0.0001,0.0,512,0.0001,0.899,2.3042227684020995,58.22625684738159,1.1562862396240234,0,0,0,0
mnist,0.5,8,0.0001,0.9,64,0.0,0.899,2.3014097549438475,55.106332540512085,1.0450389385223389,0,0,0,0
mnist,0.5,8,0.0001,0.9,64,0.01,0.899,2.301654025268555,52.86742877960205,0.9498112201690674,0,0,0,0
mnist,0.5,8,0.0001,0.9,64,0.001,0.899,2.3014385906219483,56.766642332077026,1.0856349468231201,0,0,0,0
mnist,0.5,8,0.0001,0.9,64,0.0001,0.899,2.3014123512268068,55.18886375427246,1.049187421798706,0,0,0,0
mnist,0.5,8,0.0001,0.9,128,0.0,0.899,2.3026228244781493,45.27895426750183,0.9520382881164551,0,0,0,0
mnist,0.5,8,0.0001,0.9,128,0.01,0.899,2.30266851272583,48.57557129859924,0.9151780605316162,0,0,0,0
mnist,0.5,8,0.0001,0.9,128,0.001,0.899,2.302627892303467,41.43611240386963,0.9212632179260254,0,0,0,0
mnist,0.5,8,0.0001,0.9,128,0.0001,0.899,2.3026233711242674,46.28325843811035,0.9588088989257812,0,0,0,0
mnist,0.5,8,0.0001,0.9,256,0.0,0.899,2.303362770843506,45.45616173744202,0.9062378406524658,0,0,0,0
mnist,0.5,8,0.0001,0.9,256,0.01,0.899,2.303362435913086,44.78160524368286,0.9584944248199463,0,0,0,0
mnist,0.5,8,0.0001,0.9,256,0.001,0.899,2.30336273727417,46.36828970909119,0.9050657749176025,0,0,0,0
mnist,0.5,8,0.0001,0.9,256,0.0001,0.899,2.3033627521514894,48.74238038063049,0.9095749855041504,0,0,0,0
mnist,0.5,8,0.0001,0.9,512,0.0,0.899,2.303788185119629,56.680119037628174,1.1092755794525146,0,0,0,0
mnist,0.5,8,0.0001,0.9,512,0.01,0.899,2.3037820709228516,60.3693208694458,1.155602216720581,0,0,0,0
mnist,0.5,8,0.0001,0.9,512,0.001,0.899,2.3037875308990476,57.366591930389404,1.1754870414733887,0,0,0,0
mnist,0.5,8,0.0001,0.9,512,0.0001,0.899,2.3037880687713623,54.39572501182556,1.0854547023773193,0,0,0,0
mnist,0.5,8,0.0001,0.95,64,0.0,0.8865,2.2987286167144774,56.32218861579895,1.041351079940796,0,0,0,0
mnist,0.5,8,0.0001,0.95,64,0.01,0.8865,2.3002365058898926,45.35179567337036,0.9706094264984131,0,0,0,0
mnist,0.5,8,0.0001,0.95,64,0.001,0.8865,2.2989368167877196,50.31604051589966,0.9717485904693604,0,0,0,0
mnist,0.5,8,0.0001,0.95,64,0.0001,0.8865,2.298749500656128,54.76452016830444,0.9839026927947998,0,0,0,0
mnist,0.5,8,0.0001,0.95,128,0.0,0.899,2.301427573776245,49.394548177719116,0.9402673244476318,0,0,0,0
mnist,0.5,8,0.0001,0.95,128,0.01,0.899,2.3016653705596926,48.72140192985535,0.904332160949707,0,0,0,0
mnist,0.5,8,0.0001,0.95,128,0.001,0.899,2.301455035018921,41.8659770488739,0.9041805267333984,0,0,0,0
mnist,0.5,8,0.0001,0.95,128,0.0001,0.899,2.3014304306030273,40.81513261795044,0.9643251895904541,0,0,0,0
mnist,0.5,8,0.0001,0.95,256,0.0,0.899,2.3026431522369384,44.990509033203125,0.856675386428833,0,0,0,0
mnist,0.5,8,0.0001,0.95,256,0.01,0.899,2.302684834289551,46.048428535461426,0.9356591701507568,0,0,0,0
mnist,0.5,8,0.0001,0.95,256,0.001,0.899,2.3026478942871096,45.42649173736572,0.9191164970397949,0,0,0,0
mnist,0.5,8,0.0001,0.95,256,0.0001,0.899,2.302643664932251,44.95269727706909,0.9201717376708984,0,0,0,0
mnist,0.5,8,0.0001,0.95,512,0.0,0.899,2.3033875213623047,55.13436937332153,1.0783414840698242,0,0,0,0
mnist,0.5,8,0.0001,0.95,512,0.01,0.899,2.303385856628418,55.40054488182068,1.0702462196350098,0,0,0,0
mnist,0.5,8,0.0001,0.95,512,0.001,0.899,2.3033874114990236,55.85453796386719,1.0705151557922363,0,0,0,0
mnist,0.5,8,0.0001,0.95,512,0.0001,0.899,2.3033875034332274,55.86021304130554,1.0690748691558838,0,0,0,0
mnist,0.5,8,0.0001,0.99,64,0.0,0.055,0.1797819664567709,49.5396683216095,0.8514847755432129,0,0,0,0
mnist,0.5,8,0.0001,0.99,64,0.01,0.0834,0.28250191658735274,44.72130107879639,0.9326350688934326,0,0,0,0
mnist,0.5,8,0.0001,0.99,64,0.001,0.0542,0.18243837665468454,47.11654615402222,1.0026676654815674,0,0,0,0
mnist,0.5,8,0.0001,0.99,64,0.0001,0.0555,0.18297378009557724,57.114717960357666,1.0549945831298828,0,0,0,0
mnist,0.5,8,0.0001,0.99,128,0.0,0.4395,1.915276659965515,47.94003701210022,0.8958861827850342,0,0,0,0
mnist,0.5,8,0.0001,0.99,128,0.01,0.8865,2.2946191173553467,42.88807988166809,0.8715786933898926,0,0,0,0
mnist,0.5,8,0.0001,0.99,128,0.001,0.5286,2.105814069747925,47.62614727020264,0.9467008113861084,0,0,0,0
mnist,0.5,8,0.0001,0.99,128,0.0001,0.452,1.9418842287063598,48.81902098655701,0.8992340564727783,0,0,0,0
mnist,0.5,8,0.0001,0.99,256,0.0,0.8865,2.2985944946289063,48.94963359832764,0.9451940059661865,0,0,0,0
mnist,0.5,8,0.0001,0.99,256,0.01,0.8865,2.3000639266967773,42.173582553863525,0.9493842124938965,0,0,0,0
mnist,0.5,8,0.0001,0.99,256,0.001,0.8865,2.298788998031616,48.79722714424133,0.9698612689971924,0,0,0,0
mnist,0.5,8,0.0001,0.99,256,0.0001,0.8865,2.298615008163452,42.306686878204346,0.8712320327758789,0,0,0,0
mnist,0.5,8,0.0001,0.99,512,0.0,0.899,2.3014209426879884,55.540316581726074,1.043057918548584,0,0,0,0
mnist,0.5,8,0.0001,0.99,512,0.01,0.899,2.3016121952056885,53.679011821746826,1.0454602241516113,0,0,0,0
mnist,0.5,8,0.0001,0.99,512,0.001,0.899,2.3014421295166017,59.18881845474243,1.2073867321014404,0,0,0,0
mnist,0.5,8,0.0001,0.99,512,0.0001,0.899,2.301422978591919,55.402265310287476,1.075552225112915,0,0,0,0
mnist,0.5,16,0.1,0.0,64,0.0,0.0139,0.06309188931906592,85.33270764350891,0.9791057109832764,0,0,0,0
mnist,0.5,16,0.1,0.0,64,0.01,0.0359,0.11336788513064384,112.4911789894104,0.9613831043243408,0,0,0,0
mnist,0.5,16,0.1,0.0,64,0.001,0.013,0.04429058893664769,113.02395248413086,1.0917775630950928,0,0,0,0
mnist,0.5,16,0.1,0.0,64,0.0001,0.0139,0.061070323112398774,110.48415565490723,0.9942388534545898,0,0,0,0
mnist,0.5,16,0.1,0.0,128,0.0,0.0148,0.07361863138635044,80.43119311332703,0.8922281265258789,0,0,0,0
mnist,0.5,16,0.1,0.0,128,0.01,0.0254,0.08065605019629002,83.29687786102295,0.9018409252166748,0,0,0,0
mnist,0.5,16,0.1,0.0,128,0.001,0.0168,0.056659374903142455,91.12713074684143,0.8828883171081543,0,0,0,0
mnist,0.5,16,0.1,0.0,128,0.0001,0.0144,0.06107462672382135,101.56443619728088,0.936373233795166,0,0,0,0
mnist,0.5,16,0.1,0.0,256,0.0,0.018,0.06673346461314941,88.52447533607483,0.9741404056549072,0,0,0,0
mnist,0.5,16,0.1,0.0,256,0.01,0.0252,0.08599502729326487,87.6448974609375,0.9099879264831543,0,0,0,0
mnist,0.5,16,0.1,0.0,256,0.001,0.0208,0.07256009659408591,90.26430249214172,1.0541181564331055,0,0,0,0
mnist,0.5,16,0.1,0.0,256,0.0001,0.0172,0.06294299471287522,91.05248665809631,0.9632556438446045,0,0,0,0
mnist,0.5,16,0.1,0.0,512,0.0,0.0288,0.08425363924503326,114.83350610733032,1.0906577110290527,0,0,0,0
mnist,0.5,16,0.1,0.0,512,0.01,0.0284,0.09816607882976532,114.64702439308167,1.1106925010681152,0,0,0,0
mnist,0.5,16,0.1,0.0,512,0.001,0.0232,0.07224857275485992,113.58334183692932,1.1304585933685303,0,0,0,0
mnist,0.5,16,0.1,0.0,512,0.0001,0.0209,0.06591572533845902,115.72549629211426,1.0830109119415283,0,0,0,0
mnist,0.5,16,0.1,0.9,64,0.0,0.0202,0.13283261384646403,112.07722401618958,1.038163661956787,0,0,0,0
mnist,0.5,16,0.1,0.9,64,0.01,0.899,2.3036875686645506,154.40562510490417,1.1314146518707275,0,0,0,0
mnist,0.5,16,0.1,0.9,64,0.001,0.899,2.303887966156006,112.17008876800537,1.0063886642456055,0,0,0,0
mnist,0.5,16,0.1,0.9,64,0.0001,0.0146,0.05690403594319941,88.19251680374146,1.0108513832092285,0,0,0,0
mnist,0.5,16,0.1,0.9,128,0.0,0.0182,0.09344996435684734,84.14030766487122,1.03078031539917,0,0,0,0
mnist,0.5,16,0.1,0.9,128,0.01,0.899,2.3021815090179443,102.76035571098328,4.79065465927124,0,0,0,0
mnist,0.5,16,0.1,0.9,128,0.001,0.0195,0.058754672984778884,90.00379300117493,0.9476580619812012,0,0,0,0
mnist,0.5,16,0.1,0.9,128,0.0001,0.899,2.3022786880493165,88.20841193199158,0.9330089092254639,0,0,0,0
mnist,0.5,16,0.1,0.9,256,0.0,0.8865,2.30155683631897,95.24567604064941,0.9841897487640381,0,0,0,0
mnist,0.5,16,0.1,0.9,256,0.01,0.8865,2.3015022037506103,171.20031452178955,0.9110913276672363,0,0,0,0
mnist,0.5,16,0.1,0.9,256,0.001,0.0162,0.04722526097232476,88.42518520355225,0.8701319694519043,0,0,0,0
mnist,0.5,16,0.1,0.9,256,0.0001,0.0136,0.047530812789686024,98.93186783790588,0.8857223987579346,0,0,0,0
mnist,0.5,16,0.1,0.9,512,0.0,0.8865,2.3014299785614014,109.09479188919067,1.0966873168945312,0,0,0,0
mnist,0.5,16,0.1,0.9,512,0.01,0.8865,2.301408620452881,120.92407202720642,1.1270842552185059,0,0,0,0
mnist,0.5,16,0.1,0.9,512,0.001,0.8865,2.301431460571289,111.66622924804688,1.1849873065948486,0,0,0,0
mnist,0.5,16,0.1,0.9,512,0.0001,0.8865,2.301357556915283,122.31496930122375,1.2145850658416748,0,0,0,0
mnist,0.5,16,0.1,0.95,64,0.0,0.899,2.3083818325042724,122.38179397583008,1.0543394088745117,0,0,0,0
mnist,0.5,16,0.1,0.95,64,0.01,0.899,2.3079156257629396,190.01638269424438,1.0806961059570312,0,0,0,0
mnist,0.5,16,0.1,0.95,64,0.001,0.899,2.308346969604492,110.57877659797668,1.0340139865875244,0,0,0,0
mnist,0.5,16,0.1,0.95,64,0.0001,0.902,nan,117.10393714904785,1.1126000881195068,0,0,0,0
mnist,0.5,16,0.1,0.95,128,0.0,0.899,2.303902682495117,85.23950695991516,0.942314624786377,0,0,0,0
mnist,0.5,16,0.1,0.95,128,0.01,0.1485,0.533090118598938,230.42760467529297,5.135369300842285,0,0,0,0
mnist,0.5,16,0.1,0.95,128,0.001,0.899,2.3039094177246096,98.41332197189331,0.940007209777832,0,0,0,0
mnist,0.5,16,0.1,0.95,128,0.0001,0.899,2.3039032581329346,92.12703609466553,0.9530010223388672,0,0,0,0
mnist,0.5,16,0.1,0.95,256,0.0,0.8865,2.3016430835723876,91.14183497428894,0.9022245407104492,0,0,0,0
mnist,0.5,16,0.1,0.95,256,0.01,0.8865,2.3015669498443603,268.00904846191406,12.216294765472412,0,0,0,0
mnist,0.5,16,0.1,0.95,256,0.001,0.8865,2.301633625793457,98.6963894367218,0.9616217613220215,0,0,0,0
mnist,0.5,16,0.1,0.95,256,0.0001,0.8865,2.3016419723510744,91.01673221588135,0.8881275653839111,0,0,0,0
mnist,0.5,16,0.1,0.95,512,0.0,0.902,nan,103.25551390647888,1.1184523105621338,0,0,0,0
mnist,0.5,16,0.1,0.95,512,0.01,0.8865,2.301701364135742,139.56835556030273,1.0682392120361328,0,0,0,0
mnist,0.5,16,0.1,0.95,512,0.001,0.0219,0.06312384097576142,115.96878695487976,1.1581895351409912,0,0,0,0
mnist,0.5,16,0.1,0.95,512,0.0001,0.8865,2.301756733703613,118.50150990486145,1.193411111831665,0,0,0,0
mnist,0.5,16,0.1,0.99,64,0.0,0.902,nan,114.15125703811646,1.0669338703155518,0,0,0,0
mnist,0.5,16,0.1,0.99,64,0.01,0.902,nan,107.98300409317017,1.0760595798492432,0,0,0,0
mnist,0.5,16,0.1,0.99,64,0.001,0.902,nan,116.88044238090515,1.0689356327056885,0,0,0,0
mnist,0.5,16,0.1,0.99,64,0.0001,0.9042,2.35851672668457,103.52838253974915,1.0372204780578613,0,0,0,0
mnist,0.5,16,0.1,0.99,128,0.0,0.899,2.312390149307251,78.77417325973511,0.8427829742431641,0,0,0,0
mnist,0.5,16,0.1,0.99,128,0.01,0.902,nan,94.90713715553284,0.9447975158691406,0,0,0,0
mnist,0.5,16,0.1,0.99,128,0.001,0.902,nan,99.93141055107117,0.9792277812957764,0,0,0,0
mnist,0.5,16,0.1,0.99,128,0.0001,0.899,2.312413642501831,91.1803367137909,0.9410240650177002,0,0,0,0
mnist,0.5,16,0.1,0.99,256,0.0,0.902,nan,97.69132852554321,1.0059096813201904,0,0,0,0
mnist,0.5,16,0.1,0.99,256,0.01,0.902,nan,92.27453899383545,0.8920865058898926,0,0,0,0
mnist,0.5,16,0.1,0.99,256,0.001,0.902,nan,97.12511086463928,0.9147562980651855,0,0,0,0
mnist,0.5,16,0.1,0.99,256,0.0001,0.902,nan,98.67240166664124,0.9507522583007812,0,0,0,0
mnist,0.5,16,0.1,0.99,512,0.0,0.8865,2.3047833095550536,115.9917721748352,1.080219030380249,0,0,0,0
mnist,0.5,16,0.1,0.99,512,0.01,0.902,nan,103.60317635536194,1.0849754810333252,0,0,0,0
mnist,0.5,16,0.1,0.99,512,0.001,0.902,nan,117.21884036064148,1.2117550373077393,0,0,0,0
mnist,0.5,16,0.1,0.99,512,0.0001,0.8865,2.304927178955078,103.70654940605164,1.151104211807251,0,0,0,0
mnist,0.5,16,0.01,0.0,64,0.0,0.028,0.09340142376702279,92.29577946662903,1.0098135471343994,0,0,0,0
mnist,0.5,16,0.01,0.0,64,0.01,0.0425,0.1362881059259176,115.64192914962769,1.0732543468475342,0,0,0,0
mnist,0.5,16,0.01,0.0,64,0.001,0.0277,0.09608248525001109,114.99949264526367,1.0295898914337158,0,0,0,0
mnist,0.5,16,0.01,0.0,64,0.0001,0.0312,0.09932478089630604,112.1534276008606,1.0469074249267578,0,0,0,0
mnist,0.5,16,0.01,0.0,128,0.0,0.0474,0.15318482456803323,93.53124237060547,0.9038007259368896,0,0,0,0
mnist,0.5,16,0.01,0.0,128,0.01,0.0656,0.21327480660676956,102.60396075248718,1.0009675025939941,0,0,0,0
mnist,0.5,16,0.01,0.0,128,0.001,0.0457,0.1482503872692585,99.90661859512329,0.951880931854248,0,0,0,0
mnist,0.5,16,0.01,0.0,128,0.0001,0.0443,0.14336682490110397,102.38557648658752,0.9137005805969238,0,0,0,0
mnist,0.5,16,0.01,0.0,256,0.0,0.0894,0.30618447155952455,97.10711359977722,0.9081833362579346,0,0,0,0
mnist,0.5,16,0.01,0.0,256,0.01,0.648,2.26299588394165,95.47809147834778,0.9404480457305908,0,0,0,0
mnist,0.5,16,0.01,0.0,256,0.001,0.0936,0.32348809807300566,100.63180327415466,0.9202897548675537,0,0,0,0
mnist,0.5,16,0.01,0.0,256,0.0001,0.09,0.30892435307502747,100.52005434036255,0.9269461631774902,0,0,0,0
mnist,0.5,16,0.01,0.0,512,0.0,0.8865,2.2956563850402834,119.36274528503418,1.1177356243133545,0,0,0,0
mnist,0.5,16,0.01,0.0,512,0.01,0.8865,2.299457417678833,113.25325679779053,1.1678447723388672,0,0,0,0
mnist,0.5,16,0.01,0.0,512,0.001,0.8865,2.2963128276824953,112.85074949264526,1.0578367710113525,0,0,0,0
mnist,0.5,16,0.01,0.0,512,0.0001,0.8865,2.295725807952881,114.74727749824524,1.1975109577178955,0,0,0,0
mnist,0.5,16,0.01,0.9,64,0.0,0.013,0.06257884923826193,115.15530443191528,1.0187132358551025,0,0,0,0
mnist,0.5,16,0.01,0.9,64,0.01,0.0305,0.10558274344727397,106.89236831665039,1.1297287940979004,0,0,0,0
mnist,0.5,16,0.01,0.9,64,0.001,0.0171,0.05659507555551827,105.04724526405334,1.043975830078125,0,0,0,0
mnist,0.5,16,0.01,0.9,64,0.0001,0.0152,0.06878584193485185,114.89382028579712,0.99755859375,0,0,0,0
mnist,0.5,16,0.01,0.9,128,0.0,0.0161,0.07023924011471973,100.93479466438293,0.9893171787261963,0,0,0,0
mnist,0.5,16,0.01,0.9,128,0.01,0.0248,0.07706883431822062,89.2527859210968,0.9760570526123047,0,0,0,0
mnist,0.5,16,0.01,0.9,128,0.001,0.0146,0.053314539492351466,90.47679448127747,0.9648048877716064,0,0,0,0
mnist,0.5,16,0.01,0.9,128,0.0001,0.0169,0.06874564712039719,90.0864725112915,0.9281394481658936,0,0,0,0
mnist,0.5,16,0.01,0.9,256,0.0,0.0177,0.06614239609640135,95.75779843330383,0.9384047985076904,0,0,0,0
mnist,0.5,16,0.01,0.9,256,0.01,0.0228,0.0715931078037247,99.7828094959259,0.9097228050231934,0,0,0,0
mnist,0.5,16,0.01,0.9,256,0.001,0.0179,0.06688660367712146,102.09433197975159,0.9507384300231934,0,0,0,0
mnist,0.5,16,0.01,0.9,256,0.0001,0.0173,0.06368186322770197,92.04017996788025,0.9372975826263428,0,0,0,0
mnist,0.5,16,0.01,0.9,512,0.0,0.0226,0.07376565561294555,119.83174967765808,1.1015360355377197,0,0,0,0
mnist,0.5,16,0.01,0.9,512,0.01,0.0301,0.09861781983375549,113.53597092628479,1.1115808486938477,0,0,0,0
mnist,0.5,16,0.01,0.9,512,0.001,0.023,0.07745768234729766,121.12062191963196,1.2126481533050537,0,0,0,0
mnist,0.5,16,0.01,0.9,512,0.0001,0.0235,0.07963968319892883,119.26505470275879,1.152679443359375,0,0,0,0
mnist,0.5,16,0.01,0.95,64,0.0,0.0137,0.06423396722482157,106.69495058059692,1.0355515480041504,0,0,0,0
mnist,0.5,16,0.01,0.95,64,0.01,0.0372,0.12597904097735882,88.90748071670532,1.002488136291504,0,0,0,0
mnist,0.5,16,0.01,0.95,64,0.001,0.0149,0.050413945297629104,112.17289113998413,1.0141863822937012,0,0,0,0
mnist,0.5,16,0.01,0.95,64,0.0001,0.0131,0.060562504981546444,114.02109003067017,1.0530893802642822,0,0,0,0
mnist,0.5,16,0.01,0.95,128,0.0,0.0161,0.06678805853969952,102.34338545799255,0.9085631370544434,0,0,0,0
mnist,0.5,16,0.01,0.95,128,0.01,0.0248,0.08008294738307595,86.16600108146667,0.9538910388946533,0,0,0,0
mnist,0.5,16,0.01,0.95,128,0.001,0.0143,0.047678822264261546,101.8824782371521,0.9159524440765381,0,0,0,0
mnist,0.5,16,0.01,0.95,128,0.0001,0.014,0.06351800677494102,98.79179406166077,0.8982670307159424,0,0,0,0
mnist,0.5,16,0.01,0.95,256,0.0,0.0176,0.0815273463266727,96.52904915809631,0.9681272506713867,0,0,0,0
mnist,0.5,16,0.01,0.95,256,0.01,0.0263,0.0828188291311264,100.40476322174072,0.8731396198272705,0,0,0,0
mnist,0.5,16,0.01,0.95,256,0.001,0.0156,0.056136487702373415,101.94673180580139,0.9796843528747559,0,0,0,0
mnist,0.5,16,0.01,0.95,256,0.0001,0.0155,0.06574743087761745,101.42554759979248,0.9342145919799805,0,0,0,0
mnist,0.5,16,0.01,0.95,512,0.0,0.0197,0.06723584246635438,112.18235564231873,1.112483024597168,0,0,0,0
mnist,0.5,16,0.01,0.95,512,0.01,0.0328,0.11079991617202758,102.85090851783752,1.1441969871520996,0,0,0,0
mnist,0.5,16,0.01,0.95,512,0.001,0.0211,0.07048022941350937,112.41646718978882,1.1181139945983887,0,0,0,0
mnist,0.5,16,0.01,0.95,512,0.0001,0.0183,0.0601136933684349,103.74107050895691,1.1036043167114258,0,0,0,0
mnist,0.5,16,0.01,0.99,64,0.0,0.041,0.17960683241188527,108.3492214679718,1.065204381942749,0,0,0,0
mnist,0.5,16,0.01,0.99,64,0.01,0.0746,0.23813550379127263,114.54933500289917,1.07316255569458,0,0,0,0
mnist,0.5,16,0.01,0.99,64,0.001,0.0307,0.10899094002121128,113.6162166595459,1.0365862846374512,0,0,0,0
mnist,0.5,16,0.01,0.99,64,0.0001,0.0204,0.09553125916736317,87.39613199234009,0.9213414192199707,0,0,0,0
mnist,0.5,16,0.01,0.99,128,0.0,0.015,0.08075361892826403,88.37673258781433,0.8744070529937744,0,0,0,0
mnist,0.5,16,0.01,0.99,128,0.01,0.034,0.11113129732012748,93.42421054840088,0.8902425765991211,0,0,0,0
mnist,0.5,16,0.01,0.99,128,0.001,0.0258,0.07897518391758203,102.88654613494873,0.9290854930877686,0,0,0,0
mnist,0.5,16,0.01,0.99,128,0.0001,0.014,0.05908867832417309,93.15098571777344,0.8844809532165527,0,0,0,0
mnist,0.5,16,0.01,0.99,256,0.0,0.0197,0.08500152845768025,88.91340517997742,0.9243178367614746,0,0,0,0
mnist,0.5,16,0.01,0.99,256,0.01,0.8865,2.3017300437927246,91.99060606956482,0.9897723197937012,0,0,0,0
